到达时间: 2025-03-27 15:57:17.633, AMP: 47.861, Power: 0.673, RMS: 0.086, ASL: 36.743, tr: 1720, 上升计数: 37, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:17.800, AMP: 47.192, Power: 0.438, RMS: 0.070, ASL: 33.022, tr: 10, 上升计数: 1, 持续时间: 830, 振铃计数: 32
到达时间: 2025-03-27 15:57:17.815, AMP: 47.753, Power: 0.910, RMS: 0.101, ASL: 37.882, tr: 10, 上升计数: 1, 持续时间: 650, 振铃计数: 30
到达时间: 2025-03-27 15:57:17.821, AMP: 46.341, Power: 0.522, RMS: 0.076, ASL: 35.262, tr: 40, 上升计数: 1, 持续时间: 800, 振铃计数: 29
到达时间: 2025-03-27 15:57:17.830, AMP: 41.512, Power: 0.153, RMS: 0.041, ASL: 29.448, tr: 10, 上升计数: 1, 持续时间: 720, 振铃计数: 29
到达时间: 2025-03-27 15:57:17.843, AMP: 37.295, Power: 0.096, RMS: 0.033, ASL: 28.863, tr: 10, 上升计数: 1, 持续时间: 310, 振铃计数: 21
到达时间: 2025-03-27 15:57:17.846, AMP: 36.539, Power: 0.112, RMS: 0.035, ASL: 29.482, tr: 310, 上升计数: 6, 持续时间: 320, 振铃计数: 20
到达时间: 2025-03-27 15:57:17.848, AMP: 43.133, Power: 0.339, RMS: 0.061, ASL: 33.026, tr: 1630, 上升计数: 37, 持续时间: 2000, 振铃计数: 41
到达时间: 2025-03-27 15:57:17.851, AMP: 40.817, Power: 0.150, RMS: 0.041, ASL: 30.007, tr: 780, 上升计数: 16, 持续时间: 2000, 振铃计数: 36
到达时间: 2025-03-27 15:57:17.853, AMP: 44.011, Power: 0.247, RMS: 0.052, ASL: 32.012, tr: 800, 上升计数: 18, 持续时间: 2000, 振铃计数: 40
到达时间: 2025-03-27 15:57:17.855, AMP: 36.539, Power: 0.140, RMS: 0.039, ASL: 30.683, tr: 40, 上升计数: 1, 持续时间: 190, 振铃计数: 11
到达时间: 2025-03-27 15:57:17.856, AMP: 42.560, Power: 0.418, RMS: 0.068, ASL: 34.949, tr: 680, 上升计数: 16, 持续时间: 1360, 振铃计数: 45
到达时间: 2025-03-27 15:57:17.859, AMP: 41.055, Power: 0.196, RMS: 0.047, ASL: 31.630, tr: 1310, 上升计数: 26, 持续时间: 2000, 振铃计数: 36
到达时间: 2025-03-27 15:57:17.862, AMP: 44.808, Power: 0.330, RMS: 0.061, ASL: 33.709, tr: 1480, 上升计数: 34, 持续时间: 2000, 振铃计数: 43
到达时间: 2025-03-27 15:57:17.864, AMP: 45.814, Power: 0.397, RMS: 0.066, ASL: 34.256, tr: 1600, 上升计数: 35, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:17.866, AMP: 42.560, Power: 0.245, RMS: 0.052, ASL: 32.203, tr: 1660, 上升计数: 35, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:17.868, AMP: 52.168, Power: 0.870, RMS: 0.098, ASL: 37.590, tr: 1570, 上升计数: 36, 持续时间: 2000, 振铃计数: 40
到达时间: 2025-03-27 15:57:17.870, AMP: 42.360, Power: 0.254, RMS: 0.053, ASL: 32.323, tr: 50, 上升计数: 1, 持续时间: 2000, 振铃计数: 48
到达时间: 2025-03-27 15:57:17.872, AMP: 51.055, Power: 0.576, RMS: 0.080, ASL: 35.161, tr: 870, 上升计数: 15, 持续时间: 2000, 振铃计数: 35
到达时间: 2025-03-27 15:57:17.874, AMP: 44.498, Power: 0.247, RMS: 0.052, ASL: 32.472, tr: 50, 上升计数: 1, 持续时间: 2000, 振铃计数: 31
到达时间: 2025-03-27 15:57:17.877, AMP: 45.254, Power: 0.302, RMS: 0.058, ASL: 33.080, tr: 390, 上升计数: 7, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:17.879, AMP: 47.192, Power: 0.671, RMS: 0.086, ASL: 36.281, tr: 510, 上升计数: 11, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:17.881, AMP: 40.061, Power: 0.229, RMS: 0.050, ASL: 32.367, tr: 600, 上升计数: 10, 持续时间: 610, 振铃计数: 21
到达时间: 2025-03-27 15:57:17.882, AMP: 43.670, Power: 0.551, RMS: 0.078, ASL: 36.133, tr: 650, 上升计数: 10, 持续时间: 2000, 振铃计数: 40
到达时间: 2025-03-27 15:57:17.884, AMP: 43.842, Power: 0.475, RMS: 0.073, ASL: 35.415, tr: 1420, 上升计数: 32, 持续时间: 2000, 振铃计数: 40
到达时间: 2025-03-27 15:57:17.886, AMP: 51.274, Power: 0.369, RMS: 0.064, ASL: 32.138, tr: 120, 上升计数: 2, 持续时间: 2000, 振铃计数: 40
到达时间: 2025-03-27 15:57:17.889, AMP: 45.397, Power: 0.486, RMS: 0.073, ASL: 34.860, tr: 220, 上升计数: 5, 持续时间: 2000, 振铃计数: 41
到达时间: 2025-03-27 15:57:17.891, AMP: 45.108, Power: 0.456, RMS: 0.071, ASL: 35.084, tr: 1080, 上升计数: 23, 持续时间: 2000, 振铃计数: 45
到达时间: 2025-03-27 15:57:17.893, AMP: 41.947, Power: 0.287, RMS: 0.057, ASL: 33.543, tr: 10, 上升计数: 1, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:17.895, AMP: 44.339, Power: 0.396, RMS: 0.066, ASL: 33.947, tr: 460, 上升计数: 11, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:17.898, AMP: 48.176, Power: 0.423, RMS: 0.069, ASL: 34.594, tr: 10, 上升计数: 42, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:17.900, AMP: 45.949, Power: 0.538, RMS: 0.077, ASL: 35.697, tr: 10, 上升计数: 1, 持续时间: 2000, 振铃计数: 39
到达时间: 2025-03-27 15:57:17.902, AMP: 45.814, Power: 0.521, RMS: 0.076, ASL: 35.582, tr: 1630, 上升计数: 32, 持续时间: 2000, 振铃计数: 39
到达时间: 2025-03-27 15:57:17.904, AMP: 41.732, Power: 0.305, RMS: 0.058, ASL: 33.500, tr: 880, 上升计数: 19, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:17.906, AMP: 43.495, Power: 0.289, RMS: 0.057, ASL: 33.205, tr: 10, 上升计数: 1, 持续时间: 2000, 振铃计数: 40
到达时间: 2025-03-27 15:57:17.908, AMP: 41.287, Power: 0.251, RMS: 0.053, ASL: 32.632, tr: 760, 上升计数: 17, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:17.910, AMP: 41.055, Power: 0.209, RMS: 0.048, ASL: 31.702, tr: 550, 上升计数: 12, 持续时间: 2000, 振铃计数: 40
到达时间: 2025-03-27 15:57:17.912, AMP: 46.837, Power: 0.732, RMS: 0.090, ASL: 37.125, tr: 890, 上升计数: 19, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:17.914, AMP: 43.842, Power: 0.183, RMS: 0.045, ASL: 31.254, tr: 1180, 上升计数: 27, 持续时间: 2000, 振铃计数: 47
到达时间: 2025-03-27 15:57:17.916, AMP: 35.711, Power: 0.106, RMS: 0.034, ASL: 29.004, tr: 370, 上升计数: 7, 持续时间: 370, 振铃计数: 18
到达时间: 2025-03-27 15:57:17.918, AMP: 45.814, Power: 0.239, RMS: 0.052, ASL: 31.925, tr: 30, 上升计数: 1, 持续时间: 2000, 振铃计数: 43
到达时间: 2025-03-27 15:57:17.920, AMP: 36.539, Power: 0.102, RMS: 0.034, ASL: 28.894, tr: 340, 上升计数: 7, 持续时间: 340, 振铃计数: 22
到达时间: 2025-03-27 15:57:17.921, AMP: 42.946, Power: 0.144, RMS: 0.040, ASL: 29.832, tr: 590, 上升计数: 13, 持续时间: 2000, 振铃计数: 43
到达时间: 2025-03-27 15:57:17.923, AMP: 38.318, Power: 0.233, RMS: 0.051, ASL: 32.700, tr: 300, 上升计数: 7, 持续时间: 730, 振铃计数: 31
到达时间: 2025-03-27 15:57:17.924, AMP: 43.842, Power: 0.219, RMS: 0.049, ASL: 31.696, tr: 130, 上升计数: 2, 持续时间: 940, 振铃计数: 29
到达时间: 2025-03-27 15:57:17.926, AMP: 42.360, Power: 0.517, RMS: 0.076, ASL: 35.711, tr: 60, 上升计数: 1, 持续时间: 420, 振铃计数: 25
到达时间: 2025-03-27 15:57:17.929, AMP: 39.518, Power: 0.296, RMS: 0.057, ASL: 34.000, tr: 40, 上升计数: 1, 持续时间: 850, 振铃计数: 35
到达时间: 2025-03-27 15:57:17.931, AMP: 39.794, Power: 0.183, RMS: 0.045, ASL: 31.616, tr: 600, 上升计数: 14, 持续时间: 890, 振铃计数: 34
到达时间: 2025-03-27 15:57:17.935, AMP: 41.055, Power: 0.209, RMS: 0.048, ASL: 32.117, tr: 910, 上升计数: 21, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:17.937, AMP: 44.339, Power: 0.343, RMS: 0.062, ASL: 33.265, tr: 770, 上升计数: 18, 持续时间: 1190, 振铃计数: 42
到达时间: 2025-03-27 15:57:17.939, AMP: 36.925, Power: 0.088, RMS: 0.031, ASL: 26.671, tr: 560, 上升计数: 11, 持续时间: 600, 振铃计数: 26
到达时间: 2025-03-27 15:57:17.944, AMP: 48.967, Power: 0.465, RMS: 0.072, ASL: 34.505, tr: 750, 上升计数: 16, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:17.946, AMP: 46.837, Power: 0.621, RMS: 0.083, ASL: 36.524, tr: 610, 上升计数: 15, 持续时间: 940, 振铃计数: 37
到达时间: 2025-03-27 15:57:17.948, AMP: 39.233, Power: 0.151, RMS: 0.041, ASL: 30.278, tr: 1490, 上升计数: 36, 持续时间: 2000, 振铃计数: 38
到达时间: 2025-03-27 15:57:17.951, AMP: 46.212, Power: 0.374, RMS: 0.064, ASL: 33.827, tr: 310, 上升计数: 8, 持续时间: 1190, 振铃计数: 41
到达时间: 2025-03-27 15:57:17.953, AMP: 36.925, Power: 0.133, RMS: 0.038, ASL: 29.427, tr: 10, 上升计数: 1, 持续时间: 420, 振铃计数: 22
到达时间: 2025-03-27 15:57:17.954, AMP: 39.518, Power: 0.150, RMS: 0.041, ASL: 30.672, tr: 910, 上升计数: 20, 持续时间: 2000, 振铃计数: 38
到达时间: 2025-03-27 15:57:17.957, AMP: 36.539, Power: 0.211, RMS: 0.048, ASL: 32.204, tr: 50, 上升计数: 1, 持续时间: 220, 振铃计数: 14
到达时间: 2025-03-27 15:57:17.959, AMP: 38.634, Power: 0.201, RMS: 0.047, ASL: 31.728, tr: 60, 上升计数: 1, 持续时间: 400, 振铃计数: 23
到达时间: 2025-03-27 15:57:17.968, AMP: 37.295, Power: 0.160, RMS: 0.042, ASL: 30.750, tr: 490, 上升计数: 10, 持续时间: 700, 振铃计数: 30
到达时间: 2025-03-27 15:57:17.976, AMP: 39.518, Power: 0.219, RMS: 0.049, ASL: 32.185, tr: 210, 上升计数: 6, 持续时间: 300, 振铃计数: 22
到达时间: 2025-03-27 15:57:17.977, AMP: 43.495, Power: 0.188, RMS: 0.046, ASL: 30.988, tr: 1610, 上升计数: 39, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:17.979, AMP: 41.055, Power: 0.237, RMS: 0.051, ASL: 32.544, tr: 720, 上升计数: 14, 持续时间: 2000, 振铃计数: 41
到达时间: 2025-03-27 15:57:17.982, AMP: 41.512, Power: 0.214, RMS: 0.049, ASL: 31.758, tr: 50, 上升计数: 1, 持续时间: 2000, 振铃计数: 39
到达时间: 2025-03-27 15:57:17.984, AMP: 47.643, Power: 0.444, RMS: 0.070, ASL: 34.529, tr: 1160, 上升计数: 28, 持续时间: 2000, 振铃计数: 47
到达时间: 2025-03-27 15:57:17.986, AMP: 36.539, Power: 0.101, RMS: 0.033, ASL: 28.939, tr: 10, 上升计数: 1, 持续时间: 480, 振铃计数: 22
到达时间: 2025-03-27 15:57:17.990, AMP: 36.135, Power: 0.093, RMS: 0.032, ASL: 28.550, tr: 700, 上升计数: 16, 持续时间: 700, 振铃计数: 28
到达时间: 2025-03-27 15:57:17.995, AMP: 36.135, Power: 0.068, RMS: 0.027, ASL: 27.150, tr: 10, 上升计数: 1, 持续时间: 600, 振铃计数: 24
到达时间: 2025-03-27 15:57:18.005, AMP: 36.135, Power: 0.194, RMS: 0.046, ASL: 32.041, tr: 10, 上升计数: 1, 持续时间: 140, 振铃计数: 16
到达时间: 2025-03-27 15:57:18.015, AMP: 46.716, Power: 0.392, RMS: 0.066, ASL: 33.470, tr: 400, 上升计数: 8, 持续时间: 480, 振铃计数: 20
到达时间: 2025-03-27 15:57:18.018, AMP: 41.732, Power: 0.246, RMS: 0.052, ASL: 32.323, tr: 480, 上升计数: 11, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:18.020, AMP: 38.634, Power: 0.201, RMS: 0.047, ASL: 31.806, tr: 1730, 上升计数: 41, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:18.023, AMP: 39.794, Power: 0.156, RMS: 0.042, ASL: 30.357, tr: 1540, 上升计数: 32, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:18.025, AMP: 39.518, Power: 0.178, RMS: 0.044, ASL: 31.465, tr: 430, 上升计数: 8, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:18.029, AMP: 39.794, Power: 0.164, RMS: 0.043, ASL: 30.643, tr: 580, 上升计数: 12, 持续时间: 1020, 振铃计数: 37
到达时间: 2025-03-27 15:57:18.033, AMP: 43.842, Power: 0.197, RMS: 0.047, ASL: 30.756, tr: 1930, 上升计数: 38, 持续时间: 2000, 振铃计数: 40
到达时间: 2025-03-27 15:57:18.036, AMP: 42.560, Power: 0.238, RMS: 0.051, ASL: 32.269, tr: 50, 上升计数: 1, 持续时间: 1320, 振铃计数: 43
到达时间: 2025-03-27 15:57:18.038, AMP: 38.318, Power: 0.097, RMS: 0.033, ASL: 27.854, tr: 480, 上升计数: 11, 持续时间: 830, 振铃计数: 34
到达时间: 2025-03-27 15:57:18.040, AMP: 38.939, Power: 0.117, RMS: 0.036, ASL: 29.284, tr: 170, 上升计数: 4, 持续时间: 720, 振铃计数: 27
到达时间: 2025-03-27 15:57:18.042, AMP: 39.233, Power: 0.164, RMS: 0.043, ASL: 30.518, tr: 10, 上升计数: 1, 持续时间: 2000, 振铃计数: 34
到达时间: 2025-03-27 15:57:18.044, AMP: 40.061, Power: 0.182, RMS: 0.045, ASL: 31.177, tr: 690, 上升计数: 15, 持续时间: 950, 振铃计数: 30
到达时间: 2025-03-27 15:57:18.046, AMP: 40.061, Power: 0.209, RMS: 0.048, ASL: 31.795, tr: 1390, 上升计数: 33, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:18.048, AMP: 40.572, Power: 0.215, RMS: 0.049, ASL: 31.906, tr: 1380, 上升计数: 33, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:18.050, AMP: 41.732, Power: 0.183, RMS: 0.045, ASL: 31.021, tr: 1210, 上升计数: 27, 持续时间: 2000, 振铃计数: 45
到达时间: 2025-03-27 15:57:18.052, AMP: 44.176, Power: 0.286, RMS: 0.056, ASL: 32.859, tr: 1720, 上升计数: 42, 持续时间: 2000, 振铃计数: 49
到达时间: 2025-03-27 15:57:18.054, AMP: 44.498, Power: 0.399, RMS: 0.067, ASL: 34.253, tr: 1250, 上升计数: 29, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:18.057, AMP: 41.512, Power: 0.238, RMS: 0.051, ASL: 32.135, tr: 410, 上升计数: 10, 持续时间: 2000, 振铃计数: 50
到达时间: 2025-03-27 15:57:18.059, AMP: 45.678, Power: 0.585, RMS: 0.081, ASL: 36.305, tr: 1310, 上升计数: 29, 持续时间: 2000, 振铃计数: 45
到达时间: 2025-03-27 15:57:18.061, AMP: 46.837, Power: 0.745, RMS: 0.091, ASL: 37.185, tr: 1860, 上升计数: 41, 持续时间: 2000, 振铃计数: 45
到达时间: 2025-03-27 15:57:18.063, AMP: 46.212, Power: 0.619, RMS: 0.083, ASL: 36.459, tr: 1330, 上升计数: 29, 持续时间: 2000, 振铃计数: 45
到达时间: 2025-03-27 15:57:18.065, AMP: 49.948, Power: 1.300, RMS: 0.120, ASL: 39.741, tr: 1700, 上升计数: 36, 持续时间: 2000, 振铃计数: 42
到达时间: 2025-03-27 15:57:18.067, AMP: 49.336, Power: 1.489, RMS: 0.129, ASL: 40.132, tr: 1060, 上升计数: 21, 持续时间: 2000, 振铃计数: 45
到达时间: 2025-03-27 15:57:18.069, AMP: 55.968, Power: 6.619, RMS: 0.271, ASL: 46.572, tr: 1490, 上升计数: 36, 持续时间: 2000, 振铃计数: 48
到达时间: 2025-03-27 15:57:18.071, AMP: 54.502, Power: 5.052, RMS: 0.237, ASL: 45.655, tr: 940, 上升计数: 22, 持续时间: 2000, 振铃计数: 47
到达时间: 2025-03-27 15:57:18.073, AMP: 55.711, Power: 6.745, RMS: 0.274, ASL: 46.664, tr: 1760, 上升计数: 40, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:18.075, AMP: 62.176, Power: 19.484, RMS: 0.465, ASL: 51.530, tr: 1540, 上升计数: 33, 持续时间: 2000, 振铃计数: 43
到达时间: 2025-03-27 15:57:18.077, AMP: 58.696, Power: 16.216, RMS: 0.424, ASL: 50.842, tr: 180, 上升计数: 4, 持续时间: 2000, 振铃计数: 47
到达时间: 2025-03-27 15:57:18.079, AMP: 59.434, Power: 16.545, RMS: 0.429, ASL: 50.709, tr: 170, 上升计数: 2, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:18.081, AMP: 60.984, Power: 21.006, RMS: 0.483, ASL: 51.802, tr: 1930, 上升计数: 44, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:18.083, AMP: 61.195, Power: 18.915, RMS: 0.458, ASL: 51.348, tr: 110, 上升计数: 2, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:18.085, AMP: 59.518, Power: 15.737, RMS: 0.418, ASL: 50.851, tr: 1790, 上升计数: 38, 持续时间: 2000, 振铃计数: 43
到达时间: 2025-03-27 15:57:18.087, AMP: 61.008, Power: 16.347, RMS: 0.426, ASL: 50.420, tr: 10, 上升计数: 1, 持续时间: 2000, 振铃计数: 48
到达时间: 2025-03-27 15:57:18.089, AMP: 60.937, Power: 11.494, RMS: 0.357, ASL: 48.988, tr: 210, 上升计数: 4, 持续时间: 2000, 振铃计数: 49
到达时间: 2025-03-27 15:57:18.091, AMP: 58.909, Power: 13.959, RMS: 0.394, ASL: 49.879, tr: 1600, 上升计数: 40, 持续时间: 2000, 振铃计数: 49
到达时间: 2025-03-27 15:57:18.093, AMP: 59.058, Power: 12.035, RMS: 0.366, ASL: 49.197, tr: 920, 上升计数: 25, 持续时间: 2000, 振铃计数: 56
到达时间: 2025-03-27 15:57:18.095, AMP: 59.405, Power: 10.297, RMS: 0.338, ASL: 48.602, tr: 800, 上升计数: 21, 持续时间: 2000, 振铃计数: 51
到达时间: 2025-03-27 15:57:18.097, AMP: 57.112, Power: 10.278, RMS: 0.338, ASL: 48.866, tr: 870, 上升计数: 19, 持续时间: 2000, 振铃计数: 48
到达时间: 2025-03-27 15:57:18.099, AMP: 60.889, Power: 15.202, RMS: 0.411, ASL: 50.330, tr: 2000, 上升计数: 51, 持续时间: 2000, 振铃计数: 51
到达时间: 2025-03-27 15:57:18.102, AMP: 60.865, Power: 14.577, RMS: 0.402, ASL: 49.836, tr: 1550, 上升计数: 37, 持续时间: 2000, 振铃计数: 49
到达时间: 2025-03-27 15:57:18.104, AMP: 59.929, Power: 10.312, RMS: 0.338, ASL: 48.084, tr: 1990, 上升计数: 44, 持续时间: 2000, 振铃计数: 44
到达时间: 2025-03-27 15:57:18.106, AMP: 58.696, Power: 12.820, RMS: 0.377, ASL: 49.627, tr: 1250, 上升计数: 27, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:18.108, AMP: 57.788, Power: 11.919, RMS: 0.364, ASL: 49.320, tr: 1710, 上升计数: 38, 持续时间: 2000, 振铃计数: 43
到达时间: 2025-03-27 15:57:18.110, AMP: 56.380, Power: 5.909, RMS: 0.256, ASL: 46.256, tr: 1290, 上升计数: 30, 持续时间: 2000, 振铃计数: 46
到达时间: 2025-03-27 15:57:18.112, AMP: 57.075, Power: 5.723, RMS: 0.252, ASL: 46.210, tr: 140, 上升计数: 2, 持续时间: 2000, 振铃计数: 45
到达时间: 2025-03-27 15:57:18.114, AMP: 56.773, Power: 9.451, RMS: 0.324, ASL: 48.375, tr: 360, 上升计数: 8, 持续时间: 2000, 振铃计数: 45
